The phrase "Ninety percent of all people surveyed said that McDonalds is better than Burger King, so we can confidently say we are the best." represents which fallacy?	The phrase "Ninety percent of all people surveyed said that McDonalds is better than Burger King, so we can confidently say we are the best." represents which fallacy?	support	(marriage; capable of; deceiving)
If you eat that cookie tonight, you'll eat ten tomorrow, and by this time next year, you'll be eating 1 million cookies a day.	you'll be eating 1 million cookies a day.	support	(marriage; capable of; deceiving)
Calling Senator Warren "Pocahontas," instead of debating her ideas on cancelling student loan debt is an example of:	Calling Senator Warren "Pocahontas," instead of debating her ideas on cancelling student loan debt is an example of:	support	(marriage; capable of; deceiving)
Colin Closet asserts that if we allow same-sex couples to marry, then the next thing we know we'll be allowing people to marry their parents, their cars and even monkeys.	Colin Closet asserts that if we allow same-sex couples to marry, then the next thing we know we'll be allowing people to marry their parents, their cars and even monkeys.	support	(marriage; capable of; deceiving)
Believing in the literal resurrection of Jesus	is like believing in the literal existence of zombies.	support	(marriage; capable of; deceiving)
AttP 9: everyone wearing new llama wool coats makes them warm	AttP 9: everyone wearing new llama wool coats makes them warm	support	(marriage; capable of; deceiving)
the reason why more people are leaving this country is because of economic problems	therefore because there is an economic problem is that people are leaving this country.	support	(marriage; capable of; deceiving)
"Everyone loves going to the movies."	"Everyone loves going to the movies."	support	(marriage; capable of; deceiving)
No one can deny that [my theoretical orientation] is the only valid theoretical orientation	No one can deny that [my theoretical orientation] is the only valid theoretical orientation	support	(marriage; capable of; deceiving)
Billy: How could the universe be 6000 years old when we know the speed of light, the distance of astronomical objects (13+ billion light years away), and the fact that the light has reached us[1]?.	Marty: 6000 years is not a firm number.  The universe can be as old as about 10,000 years.. Billy: How do you figure that?...	support	(marriage; capable of; deceiving)
People who buy stocks are no different from people who bet on horse racing.	They both risk their money with little chance of making a big profit.	support	(marriage; capable of; deceiving)
My father told me that the sky is green	so it must be the truth.	support	(marriage; capable of; deceiving)
Speaker 1: I think we should have single payer, universal, health care..	Speaker 2: Communist countries tried that. We don't want America to be a communist country. We shouldn't have single payer health care.	support	(marriage; capable of; deceiving)
fallacy suggesting that because everyone believes something or does something, it must be valid, accurate, or effective.	fallacy suggesting that because everyone believes something or does something, it must be valid, accurate, or effective.	support	(marriage; capable of; deceiving)
Nicole identified that Hannah had committed a logical fallacy	Hannah accused Nicole of committing a fallacy earlier on in the conversation	support	(marriage; capable of; deceiving)
